url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204895/ERR204895_1.fastq.gz	25865720ae4ffdc908bc5f1362b7e36e	Geuvadis	sequence	mRNA	NA12272	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204987/ERR204987_1.fastq.gz	af4abbc871543d358737c790fd0a96be	Geuvadis	sequence	mRNA	NA19130	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204843/ERR204843_1.fastq.gz	96c8ca07d1a27e14749dd46a7a0bf386	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205015/ERR205015_2.fastq.gz	7e338bc9f968d7f8efb0ca0add3e00e4	Geuvadis	sequence	mRNA	HG00325	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204993/ERR204993_2.fastq.gz	7c4ce1260b1ab33154a5c1bfd21e0b18	Geuvadis	sequence	mRNA	NA20527	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204993/ERR204993_1.fastq.gz	021e89a1e26f64e6152864d1a7d14573	Geuvadis	sequence	mRNA	NA20527	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204827/ERR204827_2.fastq.gz	7a35a93e2dcdf3aef7119431534f45df	Geuvadis	sequence	mRNA	HG00183	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204928/ERR204928_2.fastq.gz	6e5589194509f59f44a3cac95ce02cc2	Geuvadis	sequence	mRNA	NA06994	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204984/ERR204984_2.fastq.gz	5f165326d2306b1d540da21698dde3f8	Geuvadis	sequence	mRNA	HG00133	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204851/ERR204851_1.fastq.gz	271339f7472f5db050b51a5ac554acb2	Geuvadis	sequence	mRNA	NA18912	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204868/ERR204868_2.fastq.gz	ee81db48a03faa1be780eb76a77a443f	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204883/ERR204883_1.fastq.gz	1f7d54c6c4462b972a7671e489d87fd9	Geuvadis	sequence	mRNA	NA12286	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204890/ERR204890_2.fastq.gz	dc2a5726d50828a24d6cd7e8d61a9b59	Geuvadis	sequence	mRNA	NA20773	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204888/ERR204888_2.fastq.gz	98d07a7ee184f4c27323522d369902c2	Geuvadis	sequence	mRNA	NA18934	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204989/ERR204989_2.fastq.gz	9685d5e83e36de085464c4495f01d37a	Geuvadis	sequence	mRNA	NA19150	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204989/ERR204989_1.fastq.gz	99efad25aa9191f46e61e35a63b47697	Geuvadis	sequence	mRNA	NA19150	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204868/ERR204868_1.fastq.gz	ff54a4f1211c16ae58228afdc495c99d	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204944/ERR204944_2.fastq.gz	3a0549a538057f76ac7b56806ee85969	Geuvadis	sequence	mRNA	NA12340	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204985/ERR204985_1.fastq.gz	3e42aee3bc192b0139cda0e8144b0bfe	Geuvadis	sequence	mRNA	NA19144	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204894/ERR204894_2.fastq.gz	da370a771d00e91f38224307c8bcd852	Geuvadis	sequence	mRNA	HG00117	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204889/ERR204889_1.fastq.gz	34c682873a4e25c393dbe43f5aa346fa	Geuvadis	sequence	mRNA	NA18923	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204843/ERR204843_2.fastq.gz	20464a399a5dc416eee22b4e37b1cb25	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204984/ERR204984_1.fastq.gz	6c0198b7e3987855e90e07ec8eca0c22	Geuvadis	sequence	mRNA	HG00133	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204930/ERR204930_2.fastq.gz	381fcccad8e99ec4457f692915e660d3	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205015/ERR205015_1.fastq.gz	972dcf5ee17d0cf7f19ef269b794dd4c	Geuvadis	sequence	mRNA	HG00325	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205020/ERR205020_1.fastq.gz	c6dc142e82512954bb8cd5eb286167eb	Geuvadis	sequence	mRNA	NA19198	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204928/ERR204928_1.fastq.gz	4f5c06e0a24caf02e482ccda1a62fa5f	Geuvadis	sequence	mRNA	NA06994	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_2.fastq.gz	576c18510448e70865dd188fb4e09baa	Geuvadis	sequence	mRNA	NA12413	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204942/ERR204942_2.fastq.gz	3aba81a7570460fc01c7d3849c6de476	Geuvadis	sequence	mRNA	NA18908	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205020/ERR205020_2.fastq.gz	852523d26666b1a03d52d425916d2f64	Geuvadis	sequence	mRNA	NA19198	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204823/ERR204823_1.fastq.gz	2a251117621cb0d3cf34f7427117edc1	Geuvadis	sequence	mRNA	HG00109	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204889/ERR204889_2.fastq.gz	df4f4aa8577425da5ab202ee92184b46	Geuvadis	sequence	mRNA	NA18923	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204888/ERR204888_1.fastq.gz	7cbb8e5a32f9a4732f8f4ed88b66acee	Geuvadis	sequence	mRNA	NA18934	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204996/ERR204996_2.fastq.gz	a3c946d40a9914fb8a6356c8e04e087c	Geuvadis	sequence	mRNA	NA18511	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204873/ERR204873_1.fastq.gz	1e41180e1dc170899cc0882f51c4892a	Geuvadis	sequence	mRNA	NA20754	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204873/ERR204873_2.fastq.gz	968ed1177dd73f7ff5eec326219f2bd2	Geuvadis	sequence	mRNA	NA20754	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204944/ERR204944_1.fastq.gz	594da74474ba1fd4ad7c2d844258d06e	Geuvadis	sequence	mRNA	NA12340	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_1.fastq.gz	3dcea38e73d0cd7941d06f9bf5d48302	Geuvadis	sequence	mRNA	NA12829	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204938/ERR204938_2.fastq.gz	27b4b8f62089832cb05aea6d7d1f0e0e	Geuvadis	sequence	mRNA	NA19257	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204985/ERR204985_2.fastq.gz	a5116d3725e9ad6f2d798c6cf1a36a0f	Geuvadis	sequence	mRNA	NA19144	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205016/ERR205016_1.fastq.gz	c81ca1e10b726c30666cb98839971d03	Geuvadis	sequence	mRNA	HG00237	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204823/ERR204823_2.fastq.gz	d25bfd93990a252d722101154192fa7f	Geuvadis	sequence	mRNA	HG00109	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204942/ERR204942_1.fastq.gz	2d63933aebdea65180c9cb356f09860a	Geuvadis	sequence	mRNA	NA18908	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204886/ERR204886_1.fastq.gz	9a896b6c666b7f463ddc00f9e13d04dc	Geuvadis	sequence	mRNA	NA07357	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204930/ERR204930_1.fastq.gz	7e3349d60583ac569ad2fa9e703079da	Geuvadis	sequence	mRNA	NA19095	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205001/ERR205001_2.fastq.gz	2aff4ebd1ff84ff107a28c88b8b6ebb1	Geuvadis	sequence	mRNA	NA11992	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_1.fastq.gz	ff16f02c242534b2f059f28956d8208e	Geuvadis	sequence	mRNA	NA12413	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204838/ERR204838_2.fastq.gz	0e596f94b65c2a8314008e82cfb06f05	Geuvadis	sequence	mRNA	HG00377	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204836/ERR204836_2.fastq.gz	a4a83a58adeab52ed2f51e514bce1920	Geuvadis	sequence	mRNA	NA12763	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205001/ERR205001_1.fastq.gz	159ad41dc8ce1f31ad410ba7ed9fb66e	Geuvadis	sequence	mRNA	NA11992	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205004/ERR205004_2.fastq.gz	89b41f8196d2a95af041fad522f30632	Geuvadis	sequence	mRNA	HG00117	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205016/ERR205016_2.fastq.gz	d2f1aa94faf39ba00880e807b8b4bfb7	Geuvadis	sequence	mRNA	HG00237	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204938/ERR204938_1.fastq.gz	eb0541e80bb75d7a14557186871e5940	Geuvadis	sequence	mRNA	NA19257	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204856/ERR204856_1.fastq.gz	de1fb3872cf78492f46c99873758054b	Geuvadis	sequence	mRNA	NA12275	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204996/ERR204996_1.fastq.gz	dd6d29ac417f2aacbe81bb88652bc475	Geuvadis	sequence	mRNA	NA18511	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204961/ERR204961_2.fastq.gz	5dd0b714588ad60cec79dc050f998117	Geuvadis	sequence	mRNA	NA18488	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_2.fastq.gz	dfbf7e150a53681dca5846282d318ca7	Geuvadis	sequence	mRNA	NA12829	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204886/ERR204886_2.fastq.gz	a9567017ffb1a02603806b5517d2bcd0	Geuvadis	sequence	mRNA	NA07357	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204925/ERR204925_2.fastq.gz	5a3c89659758044654ff346a2be909d0	Geuvadis	sequence	mRNA	NA18498	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204948/ERR204948_2.fastq.gz	2178bf8441292cfede4ec0138886bbc6	Geuvadis	sequence	mRNA	NA19172	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204948/ERR204948_1.fastq.gz	d293f3a1c37b707be14d4611aba99672	Geuvadis	sequence	mRNA	NA19172	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205004/ERR205004_1.fastq.gz	2ff22ca18845b86f5b89dbbd83d69ff0	Geuvadis	sequence	mRNA	HG00117	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204974/ERR204974_1.fastq.gz	e9294a59d7c7582059e51ccc188948a2	Geuvadis	sequence	mRNA	NA12234	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204846/ERR204846_2.fastq.gz	0edcac7aa913dac3ee2c0ac1779ab880	Geuvadis	sequence	mRNA	HG00355	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204836/ERR204836_1.fastq.gz	1575b39fc8b55722e2f228f68445b28d	Geuvadis	sequence	mRNA	NA12763	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204939/ERR204939_2.fastq.gz	ab7ccee33b766093e8cf23ad634aab65	Geuvadis	sequence	mRNA	NA12155	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204961/ERR204961_1.fastq.gz	9c789a95e80de0e5fb29728dd141ce57	Geuvadis	sequence	mRNA	NA18488	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204856/ERR204856_2.fastq.gz	52723eacd1fe8f60bb7d7ffd9285820c	Geuvadis	sequence	mRNA	NA12275	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR205/ERR205007/ERR205007_2.fastq.gz	ec1667dc77d5d5027a5bc9f983eed2b2	Geuvadis	sequence	mRNA	NA19146	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204829/ERR204829_2.fastq.gz	369a453ce0f4dac639e731c1e417005c	Geuvadis	sequence	mRNA	NA19207	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204829/ERR204829_1.fastq.gz	a94aa6b680886d8158b18f57646bce40	Geuvadis	sequence	mRNA	NA19207	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204838/ERR204838_1.fastq.gz	67bfae900c2e3b3946909d8701e4d0f5	Geuvadis	sequence	mRNA	HG00377	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204947/ERR204947_2.fastq.gz	cf6cc9823ced28691d791bac6e9efd9c	Geuvadis	sequence	mRNA	HG00137	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204933/ERR204933_2.fastq.gz	3d603ecd89dcbffb3854fb3750eda77c	Geuvadis	sequence	mRNA	NA19256	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_1.fastq.gz	ef21667e5eb4c8e73f1b20fea44ae09c	Geuvadis	sequence	mRNA	NA19225	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_2.fastq.gz	46e2b63a2a5a2ee6e0eb6353723c74ff	Geuvadis	sequence	mRNA	NA19225	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204939/ERR204939_1.fastq.gz	fab339c70b8088e28f6ed1908db7141f	Geuvadis	sequence	mRNA	NA12155	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204859/ERR204859_1.fastq.gz	db96ab805b1a767ff51c3c346912b06b	Geuvadis	sequence	mRNA	NA18486	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204821/ERR204821_1.fastq.gz	b2e824822e2a82fe753c903bf1ba8b05	Geuvadis	sequence	mRNA	NA19159	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204925/ERR204925_1.fastq.gz	0b6f77c7fdf0c82f871000fbe7d38ba9	Geuvadis	sequence	mRNA	NA18498	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204962/ERR204962_2.fastq.gz	3293c7bd71a1c3ec3fa2eba2d585f80b	Geuvadis	sequence	mRNA	NA12813	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204974/ERR204974_2.fastq.gz	9956996b6c57aefc3dddf1bd893f7c4f	Geuvadis	sequence	mRNA	NA12234	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204846/ERR204846_1.fastq.gz	ed8cccb032b71ac83708e2f7d32155f2	Geuvadis	sequence	mRNA	HG00355	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204864/ERR204864_1.fastq.gz	bb66f41c4421c3fec9bfae1134e58843	Geuvadis	sequence	mRNA	HG00321	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204866/ERR204866_1.fastq.gz	a472f78777af91a15c4a6e8fef983779	Geuvadis	sequence	mRNA	NA19197	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204866/ERR204866_2.fastq.gz	2587b75e79d9e6724e055a941559f0b1	Geuvadis	sequence	mRNA	NA19197	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
